Pavarde Vardas ND1 ND2 ND3 ND4 ND5 Egzaminas
Pavarde90587 Vardas90587 7 8 8 7 1 9
Pavarde90588 Vardas90588 6 8 4 2 3 10
Pavarde90589 Vardas90589 4 1 7 7 1 8
Pavarde90590 Vardas90590 8 10 3 7 10 4
Pavarde90591 Vardas90591 8 2 9 2 5 8
Pavarde90592 Vardas90592 3 6 7 5 4 3
Pavarde90593 Vardas90593 1 6 4 6 7 9
Pavarde90594 Vardas90594 1 10 1 10 9 8
Pavarde90595 Vardas90595 2 3 1 1 1 8
Pavarde90596 Vardas90596 9 10 1 2 8 9
Pavarde90597 Vardas90597 7 5 5 8 2 1
Pavarde90598 Vardas90598 8 3 4 2 10 8
Pavarde90599 Vardas90599 4 4 7 9 5 4
Pavarde90600 Vardas90600 3 5 6 5 7 4
Pavarde90601 Vardas90601 3 7 1 6 6 9
Pavarde90602 Vardas90602 9 3 2 5 3 5
Pavarde90603 Vardas90603 7 5 8 2 10 3
Pavarde90604 Vardas90604 2 1 10 10 5 3
Pavarde90605 Vardas90605 3 10 6 1 8 7
Pavarde90606 Vardas90606 9 3 4 5 10 9
Pavarde90607 Vardas90607 4 6 5 8 3 1
Pavarde90608 Vardas90608 3 5 2 6 4 7
Pavarde90609 Vardas90609 2 7 9 9 3 2
Pavarde90610 Vardas90610 2 10 9 2 10 5
Pavarde90611 Vardas90611 2 6 5 1 4 4
Pavarde90612 Vardas90612 2 9 7 1 10 9
Pavarde90613 Vardas90613 2 8 6 1 10 6
Pavarde90614 Vardas90614 2 10 8 1 4 2
Pavarde90615 Vardas90615 8 6 8 7 5 5
Pavarde90616 Vardas90616 3 6 3 8 9 10
Pavarde90617 Vardas90617 6 2 4 10 8 6
Pavarde90618 Vardas90618 5 3 4 8 6 6
Pavarde90619 Vardas90619 2 3 5 9 5 10
Pavarde90620 Vardas90620 4 8 4 4 5 8
Pavarde90621 Vardas90621 2 9 2 1 7 5
Pavarde90622 Vardas90622 7 4 8 1 8 5
Pavarde90623 Vardas90623 3 10 5 8 6 4
Pavarde90624 Vardas90624 9 7 4 4 7 8
Pavarde90625 Vardas90625 2 4 8 1 6 1
Pavarde90626 Vardas90626 7 8 5 2 2 5
Pavarde90627 Vardas90627 10 7 5 6 10 2
Pavarde90628 Vardas90628 2 9 8 1 5 2
Pavarde90629 Vardas90629 7 2 1 8 3 7
Pavarde90630 Vardas90630 1 3 1 3 9 1
Pavarde90631 Vardas90631 4 8 2 3 7 1
Pavarde90632 Vardas90632 9 1 4 4 10 8
Pavarde90633 Vardas90633 6 9 4 1 3 1
Pavarde90634 Vardas90634 5 4 10 10 3 2
Pavarde90635 Vardas90635 9 2 5 10 4 10
Pavarde90636 Vardas90636 9 8 7 8 3 3
Pavarde90637 Vardas90637 2 2 4 1 4 5
Pavarde90638 Vardas90638 3 10 9 5 7 2
Pavarde90639 Vardas90639 2 3 10 3 6 8
Pavarde90640 Vardas90640 1 3 10 7 7 4
Pavarde90641 Vardas90641 10 9 4 8 2 8
Pavarde90642 Vardas90642 1 5 5 6 3 5
Pavarde90643 Vardas90643 10 7 4 7 3 7
Pavarde90644 Vardas90644 6 3 3 7 8 5
Pavarde90645 Vardas90645 1 6 10 2 3 2
Pavarde90646 Vardas90646 3 6 2 3 6 9
Pavarde90647 Vardas90647 4 5 10 6 6 6
Pavarde90648 Vardas90648 1 10 4 2 7 1
Pavarde90649 Vardas90649 1 5 7 4 8 1
Pavarde90650 Vardas90650 2 7 1 7 4 4
Pavarde90651 Vardas90651 8 6 6 10 10 5
Pavarde90652 Vardas90652 8 10 10 2 7 7
Pavarde90653 Vardas90653 10 5 5 7 3 10
Pavarde90654 Vardas90654 7 7 1 2 9 6
Pavarde90655 Vardas90655 1 2 9 5 8 7
Pavarde90656 Vardas90656 6 2 8 8 3 9
Pavarde90657 Vardas90657 8 6 10 3 9 9
Pavarde90658 Vardas90658 3 10 6 7 1 2
Pavarde90659 Vardas90659 6 8 3 10 3 5
Pavarde90660 Vardas90660 10 10 9 10 3 1
Pavarde90661 Vardas90661 2 2 5 5 7 7
Pavarde90662 Vardas90662 2 4 9 3 1 9
Pavarde90663 Vardas90663 10 5 6 8 2 3
Pavarde90664 Vardas90664 2 1 9 2 1 10
Pavarde90665 Vardas90665 3 8 4 4 5 9
Pavarde90666 Vardas90666 8 7 6 6 2 5
Pavarde90667 Vardas90667 3 7 10 5 9 6
Pavarde90668 Vardas90668 6 2 6 4 3 6
Pavarde90669 Vardas90669 8 5 7 5 1 4
Pavarde90670 Vardas90670 6 1 5 2 2 5
Pavarde90671 Vardas90671 7 10 5 7 2 1
Pavarde90672 Vardas90672 8 9 10 6 2 7
Pavarde90673 Vardas90673 6 1 9 1 6 10
Pavarde90674 Vardas90674 9 3 7 4 5 2
Pavarde90675 Vardas90675 4 5 9 5 10 8
Pavarde90676 Vardas90676 4 4 2 1 9 6
Pavarde90677 Vardas90677 8 10 9 5 4 1
Pavarde90678 Vardas90678 1 5 2 3 5 8
Pavarde90679 Vardas90679 5 9 10 9 8 3
Pavarde90680 Vardas90680 3 6 10 1 3 5
Pavarde90681 Vardas90681 10 6 1 3 2 5
Pavarde90682 Vardas90682 9 10 3 8 3 9
Pavarde90683 Vardas90683 6 3 9 10 8 5
Pavarde90684 Vardas90684 1 4 6 10 4 6
Pavarde90685 Vardas90685 6 8 7 2 9 1
Pavarde90686 Vardas90686 6 6 3 5 10 7
Pavarde90687 Vardas90687 3 9 9 5 3 6
Pavarde90688 Vardas90688 7 5 6 3 7 1
Pavarde90689 Vardas90689 8 5 9 1 2 9
Pavarde90690 Vardas90690 5 6 2 6 9 5
Pavarde90691 Vardas90691 4 6 4 8 5 4
Pavarde90692 Vardas90692 5 10 10 2 5 6
Pavarde90693 Vardas90693 3 9 8 1 8 9
Pavarde90694 Vardas90694 8 3 8 2 7 9
Pavarde90695 Vardas90695 8 3 1 3 8 7
Pavarde90696 Vardas90696 1 6 3 6 4 4
Pavarde90697 Vardas90697 2 9 5 10 9 1
Pavarde90698 Vardas90698 6 1 1 8 7 5
Pavarde90699 Vardas90699 7 6 7 9 3 9
Pavarde90700 Vardas90700 5 1 4 4 8 2
Pavarde90701 Vardas90701 3 4 1 2 6 6
Pavarde90702 Vardas90702 3 8 9 4 5 1
Pavarde90703 Vardas90703 2 2 4 1 9 2
Pavarde90704 Vardas90704 10 3 7 6 5 1
Pavarde90705 Vardas90705 4 5 6 8 8 6
Pavarde90706 Vardas90706 6 8 5 3 10 1
Pavarde90707 Vardas90707 4 9 2 4 7 5
Pavarde90708 Vardas90708 7 9 2 10 10 8
Pavarde90709 Vardas90709 6 1 7 7 3 4
Pavarde90710 Vardas90710 2 9 9 1 6 9
Pavarde90711 Vardas90711 10 7 9 5 9 4
Pavarde90712 Vardas90712 1 10 9 7 1 5
Pavarde90713 Vardas90713 3 6 2 5 2 6
Pavarde90714 Vardas90714 8 4 1 8 4 8
Pavarde90715 Vardas90715 9 1 1 2 5 10
Pavarde90716 Vardas90716 7 8 7 5 10 3
Pavarde90717 Vardas90717 7 8 5 5 1 7
Pavarde90718 Vardas90718 7 2 5 4 4 5
Pavarde90719 Vardas90719 1 2 7 7 5 8
Pavarde90720 Vardas90720 1 8 3 9 8 3
Pavarde90721 Vardas90721 10 4 9 6 4 9
Pavarde90722 Vardas90722 2 5 9 3 5 4
Pavarde90723 Vardas90723 7 6 5 4 7 1
Pavarde90724 Vardas90724 2 3 8 3 9 1
Pavarde90725 Vardas90725 10 7 10 10 8 4
Pavarde90726 Vardas90726 4 9 10 7 2 10
Pavarde90727 Vardas90727 1 7 3 10 7 7
Pavarde90728 Vardas90728 1 5 7 6 4 4
Pavarde90729 Vardas90729 2 4 8 7 1 1
Pavarde90730 Vardas90730 2 7 9 9 9 6
Pavarde90731 Vardas90731 1 5 3 2 3 6
Pavarde90732 Vardas90732 10 5 3 8 1 1
Pavarde90733 Vardas90733 8 6 5 1 9 2
Pavarde90734 Vardas90734 4 4 6 2 5 9
Pavarde90735 Vardas90735 9 7 4 7 2 5
Pavarde90736 Vardas90736 8 1 9 3 9 3
Pavarde90737 Vardas90737 6 5 8 6 3 4
Pavarde90738 Vardas90738 3 3 8 6 8 9
Pavarde90739 Vardas90739 7 9 10 9 1 2
Pavarde90740 Vardas90740 2 6 6 8 1 5
Pavarde90741 Vardas90741 9 2 8 5 10 7
Pavarde90742 Vardas90742 9 8 10 8 2 6
Pavarde90743 Vardas90743 6 5 8 9 3 8
Pavarde90744 Vardas90744 2 4 8 9 6 3
Pavarde90745 Vardas90745 8 2 4 6 5 9
Pavarde90746 Vardas90746 2 2 1 1 9 6
Pavarde90747 Vardas90747 3 8 8 6 7 10
Pavarde90748 Vardas90748 4 10 4 1 3 1
Pavarde90749 Vardas90749 1 9 8 4 8 9
Pavarde90750 Vardas90750 10 8 1 9 1 8
Pavarde90751 Vardas90751 6 4 8 9 10 3
Pavarde90752 Vardas90752 8 4 8 10 8 6
Pavarde90753 Vardas90753 3 9 5 3 10 10
Pavarde90754 Vardas90754 7 2 1 6 10 1
Pavarde90755 Vardas90755 1 5 9 6 2 7
Pavarde90756 Vardas90756 9 10 6 5 8 5
Pavarde90757 Vardas90757 10 5 8 7 5 3
Pavarde90758 Vardas90758 2 5 9 6 6 7
Pavarde90759 Vardas90759 7 1 5 7 6 5
Pavarde90760 Vardas90760 8 1 8 5 4 5
Pavarde90761 Vardas90761 9 6 10 6 2 5
Pavarde90762 Vardas90762 8 10 5 3 10 1
Pavarde90763 Vardas90763 2 10 3 3 2 10
Pavarde90764 Vardas90764 5 8 3 3 9 4
Pavarde90765 Vardas90765 8 1 9 4 1 5
Pavarde90766 Vardas90766 10 7 4 5 8 2
Pavarde90767 Vardas90767 10 6 8 8 9 1
Pavarde90768 Vardas90768 3 9 6 8 1 1
Pavarde90769 Vardas90769 8 9 2 4 6 8
Pavarde90770 Vardas90770 10 4 2 7 6 10
Pavarde90771 Vardas90771 10 5 7 8 4 3
Pavarde90772 Vardas90772 7 8 5 9 1 6
Pavarde90773 Vardas90773 2 4 4 6 9 9
Pavarde90774 Vardas90774 8 3 7 8 2 8
Pavarde90775 Vardas90775 10 6 1 9 7 7
Pavarde90776 Vardas90776 1 7 2 2 4 3
Pavarde90777 Vardas90777 9 9 2 8 3 8
Pavarde90778 Vardas90778 6 2 9 7 10 8
Pavarde90779 Vardas90779 6 2 3 7 6 2
Pavarde90780 Vardas90780 4 1 6 5 7 2
Pavarde90781 Vardas90781 6 8 10 3 4 10
Pavarde90782 Vardas90782 2 3 4 6 10 1
Pavarde90783 Vardas90783 9 1 3 7 2 8
Pavarde90784 Vardas90784 6 9 4 1 4 3
Pavarde90785 Vardas90785 3 9 3 3 5 6
Pavarde90786 Vardas90786 6 2 4 9 3 1
Pavarde90787 Vardas90787 2 1 1 8 3 9
Pavarde90788 Vardas90788 2 5 7 4 7 3
Pavarde90789 Vardas90789 8 10 3 4 5 8
Pavarde90790 Vardas90790 4 6 1 7 8 4
Pavarde90791 Vardas90791 8 2 8 9 8 4
Pavarde90792 Vardas90792 7 3 5 10 8 8
Pavarde90793 Vardas90793 2 7 10 6 5 8
Pavarde90794 Vardas90794 2 10 4 7 6 10
Pavarde90795 Vardas90795 10 3 5 3 8 7
Pavarde90796 Vardas90796 6 3 10 8 4 10
Pavarde90797 Vardas90797 4 2 1 6 1 2
Pavarde90798 Vardas90798 10 7 7 8 2 3
Pavarde90799 Vardas90799 2 1 10 3 1 8
Pavarde90800 Vardas90800 2 8 10 1 7 1
Pavarde90801 Vardas90801 2 5 5 10 9 4
Pavarde90802 Vardas90802 3 5 10 9 9 6
Pavarde90803 Vardas90803 7 4 10 2 2 10
Pavarde90804 Vardas90804 8 10 7 7 9 2
Pavarde90805 Vardas90805 7 8 3 1 8 9
Pavarde90806 Vardas90806 10 10 8 10 4 9
Pavarde90807 Vardas90807 4 4 10 5 8 1
Pavarde90808 Vardas90808 5 10 3 8 2 2
Pavarde90809 Vardas90809 3 4 1 9 6 4
Pavarde90810 Vardas90810 7 3 4 6 8 6
Pavarde90811 Vardas90811 3 6 6 3 3 7
Pavarde90812 Vardas90812 6 6 7 1 2 1
Pavarde90813 Vardas90813 10 6 2 9 7 5
Pavarde90814 Vardas90814 2 8 8 9 9 2
Pavarde90815 Vardas90815 9 4 2 2 6 7
Pavarde90816 Vardas90816 4 1 1 1 2 8
Pavarde90817 Vardas90817 3 9 8 4 8 3
Pavarde90818 Vardas90818 6 2 4 6 5 8
Pavarde90819 Vardas90819 4 2 9 1 10 8
Pavarde90820 Vardas90820 3 7 6 5 6 5
Pavarde90821 Vardas90821 6 4 5 7 5 4
Pavarde90822 Vardas90822 9 9 4 9 9 6
Pavarde90823 Vardas90823 5 2 7 4 9 6
Pavarde90824 Vardas90824 1 8 8 1 2 8
Pavarde90825 Vardas90825 8 2 7 9 4 8
Pavarde90826 Vardas90826 3 8 1 2 1 5
Pavarde90827 Vardas90827 9 2 1 6 9 3
Pavarde90828 Vardas90828 6 4 4 4 2 9
Pavarde90829 Vardas90829 3 10 10 1 9 10
Pavarde90830 Vardas90830 4 6 5 3 4 3
Pavarde90831 Vardas90831 1 7 10 2 4 9
Pavarde90832 Vardas90832 10 1 4 7 4 6
Pavarde90833 Vardas90833 6 8 1 4 7 8
Pavarde90834 Vardas90834 4 3 7 8 3 3
Pavarde90835 Vardas90835 1 4 3 1 1 10
Pavarde90836 Vardas90836 8 8 9 1 8 5
Pavarde90837 Vardas90837 6 7 4 2 1 2
Pavarde90838 Vardas90838 8 2 10 1 9 1
Pavarde90839 Vardas90839 5 6 4 5 1 5
Pavarde90840 Vardas90840 5 10 10 6 7 8
Pavarde90841 Vardas90841 7 3 3 5 4 8
Pavarde90842 Vardas90842 5 10 1 9 10 6
Pavarde90843 Vardas90843 7 1 9 2 5 7
Pavarde90844 Vardas90844 5 6 7 2 7 9
Pavarde90845 Vardas90845 8 10 3 4 4 2
Pavarde90846 Vardas90846 8 4 4 7 8 9
Pavarde90847 Vardas90847 2 7 5 1 7 5
Pavarde90848 Vardas90848 8 1 7 8 5 10
Pavarde90849 Vardas90849 7 9 9 5 2 6
Pavarde90850 Vardas90850 3 10 8 8 2 9
Pavarde90851 Vardas90851 8 10 1 6 7 7
Pavarde90852 Vardas90852 2 4 8 4 7 9
Pavarde90853 Vardas90853 2 3 9 7 2 4
Pavarde90854 Vardas90854 3 8 7 8 1 9
Pavarde90855 Vardas90855 9 5 2 2 9 6
Pavarde90856 Vardas90856 7 4 8 9 9 2
Pavarde90857 Vardas90857 5 7 1 1 4 10
Pavarde90858 Vardas90858 9 10 10 3 2 10
Pavarde90859 Vardas90859 10 3 7 10 5 8
Pavarde90860 Vardas90860 10 8 6 3 4 1
Pavarde90861 Vardas90861 9 2 2 3 3 2
Pavarde90862 Vardas90862 2 3 7 10 6 3
Pavarde90863 Vardas90863 8 5 6 8 4 9
Pavarde90864 Vardas90864 5 8 8 10 4 8
Pavarde90865 Vardas90865 5 7 6 7 9 7
Pavarde90866 Vardas90866 7 6 9 5 4 9
Pavarde90867 Vardas90867 3 1 7 6 4 10
Pavarde90868 Vardas90868 8 8 1 3 1 2
Pavarde90869 Vardas90869 10 6 5 7 6 9
Pavarde90870 Vardas90870 3 8 6 5 4 7
Pavarde90871 Vardas90871 7 5 3 6 9 7
Pavarde90872 Vardas90872 4 4 1 8 10 5
Pavarde90873 Vardas90873 8 4 4 2 9 1
Pavarde90874 Vardas90874 3 7 2 5 1 5
Pavarde90875 Vardas90875 10 8 6 8 8 2
Pavarde90876 Vardas90876 10 8 10 2 8 8
Pavarde90877 Vardas90877 7 9 5 10 10 10
Pavarde90878 Vardas90878 4 8 5 6 4 3
Pavarde90879 Vardas90879 7 8 3 2 2 9
Pavarde90880 Vardas90880 10 7 2 7 7 8
Pavarde90881 Vardas90881 7 3 9 9 7 6
Pavarde90882 Vardas90882 9 5 9 4 2 5
Pavarde90883 Vardas90883 6 5 3 2 5 2
Pavarde90884 Vardas90884 2 8 10 9 4 1
Pavarde90885 Vardas90885 7 5 2 8 5 8
Pavarde90886 Vardas90886 8 5 6 3 8 10
Pavarde90887 Vardas90887 7 1 8 8 10 8
Pavarde90888 Vardas90888 10 3 1 4 8 10
Pavarde90889 Vardas90889 1 8 10 6 3 9
Pavarde90890 Vardas90890 5 6 4 4 7 6
Pavarde90891 Vardas90891 6 3 1 4 8 3
Pavarde90892 Vardas90892 5 8 3 8 6 5
Pavarde90893 Vardas90893 4 8 7 2 7 10
Pavarde90894 Vardas90894 1 7 5 5 3 6
Pavarde90895 Vardas90895 1 8 4 1 6 9
Pavarde90896 Vardas90896 6 2 7 5 10 6
Pavarde90897 Vardas90897 5 1 8 9 1 7
Pavarde90898 Vardas90898 6 8 3 8 7 2
Pavarde90899 Vardas90899 2 8 6 2 9 3
Pavarde90900 Vardas90900 6 5 7 5 3 2
Pavarde90901 Vardas90901 5 10 1 8 1 5
Pavarde90902 Vardas90902 10 3 4 4 10 3
Pavarde90903 Vardas90903 5 2 3 10 8 8
Pavarde90904 Vardas90904 3 5 8 6 9 4
Pavarde90905 Vardas90905 1 9 1 10 7 4
Pavarde90906 Vardas90906 4 7 9 1 1 10
Pavarde90907 Vardas90907 1 1 1 1 9 4
Pavarde90908 Vardas90908 2 5 1 10 6 1
Pavarde90909 Vardas90909 1 10 8 3 1 4
Pavarde90910 Vardas90910 8 7 8 2 9 5
Pavarde90911 Vardas90911 2 8 3 2 4 1
Pavarde90912 Vardas90912 3 4 7 2 1 8
Pavarde90913 Vardas90913 3 6 6 2 2 4
Pavarde90914 Vardas90914 7 7 8 4 1 7
Pavarde90915 Vardas90915 9 9 1 10 8 5
Pavarde90916 Vardas90916 4 9 1 5 5 4
Pavarde90917 Vardas90917 3 6 7 10 2 4
Pavarde90918 Vardas90918 5 4 6 7 4 10
Pavarde90919 Vardas90919 5 5 3 4 1 7
Pavarde90920 Vardas90920 5 6 1 1 1 3
Pavarde90921 Vardas90921 7 9 5 5 9 1
Pavarde90922 Vardas90922 6 5 9 5 4 6
Pavarde90923 Vardas90923 4 5 4 4 6 7
Pavarde90924 Vardas90924 9 9 8 6 2 9
Pavarde90925 Vardas90925 2 9 10 8 8 9
Pavarde90926 Vardas90926 8 10 9 9 10 5
Pavarde90927 Vardas90927 2 7 7 5 6 9
Pavarde90928 Vardas90928 7 1 8 1 3 6
Pavarde90929 Vardas90929 6 6 5 8 6 1
Pavarde90930 Vardas90930 5 8 10 5 4 1
Pavarde90931 Vardas90931 5 8 7 7 1 8
Pavarde90932 Vardas90932 8 3 10 2 5 8
Pavarde90933 Vardas90933 2 5 1 10 10 6
Pavarde90934 Vardas90934 6 6 6 1 2 10
Pavarde90935 Vardas90935 2 8 9 7 7 9
Pavarde90936 Vardas90936 2 10 10 10 4 3
Pavarde90937 Vardas90937 7 1 6 7 8 5
Pavarde90938 Vardas90938 1 6 4 10 5 6
Pavarde90939 Vardas90939 7 7 3 4 7 6
Pavarde90940 Vardas90940 1 6 4 7 2 7
Pavarde90941 Vardas90941 8 7 2 5 2 6
Pavarde90942 Vardas90942 9 5 3 2 8 10
Pavarde90943 Vardas90943 4 6 9 10 10 9
Pavarde90944 Vardas90944 4 3 2 4 1 1
Pavarde90945 Vardas90945 9 8 5 1 10 3
Pavarde90946 Vardas90946 5 10 3 7 9 5
Pavarde90947 Vardas90947 4 10 3 4 10 8
Pavarde90948 Vardas90948 2 2 8 1 4 1
Pavarde90949 Vardas90949 10 5 5 2 3 2
Pavarde90950 Vardas90950 1 7 4 3 1 3
Pavarde90951 Vardas90951 5 8 10 5 5 9
Pavarde90952 Vardas90952 6 3 1 8 9 5
Pavarde90953 Vardas90953 2 8 3 9 4 2
Pavarde90954 Vardas90954 9 4 2 7 9 3
Pavarde90955 Vardas90955 3 10 8 7 7 10
Pavarde90956 Vardas90956 5 9 10 6 7 1
Pavarde90957 Vardas90957 3 6 2 10 6 10
Pavarde90958 Vardas90958 1 9 9 1 1 1
Pavarde90959 Vardas90959 4 3 7 3 8 8
Pavarde90960 Vardas90960 6 4 10 1 6 9
Pavarde90961 Vardas90961 4 6 3 8 10 10
Pavarde90962 Vardas90962 10 7 8 8 10 5
Pavarde90963 Vardas90963 9 3 7 9 10 4
Pavarde90964 Vardas90964 1 1 5 2 2 2
Pavarde90965 Vardas90965 10 7 9 2 10 7
Pavarde90966 Vardas90966 4 5 2 1 6 3
Pavarde90967 Vardas90967 5 10 9 5 3 4
Pavarde90968 Vardas90968 10 5 10 6 3 7
Pavarde90969 Vardas90969 8 8 4 10 1 10
Pavarde90970 Vardas90970 3 8 4 9 3 10
Pavarde90971 Vardas90971 4 3 7 8 2 8
Pavarde90972 Vardas90972 7 2 8 6 2 8
Pavarde90973 Vardas90973 9 1 4 1 7 9
Pavarde90974 Vardas90974 6 10 3 9 5 2
Pavarde90975 Vardas90975 10 6 4 7 5 8
Pavarde90976 Vardas90976 8 8 6 10 1 7
Pavarde90977 Vardas90977 4 5 4 2 10 10
Pavarde90978 Vardas90978 2 7 5 4 3 3
Pavarde90979 Vardas90979 9 1 5 9 5 6
Pavarde90980 Vardas90980 4 5 5 7 1 8
Pavarde90981 Vardas90981 1 8 2 7 7 7
Pavarde90982 Vardas90982 6 7 5 9 8 4
Pavarde90983 Vardas90983 6 9 5 6 5 3
Pavarde90984 Vardas90984 1 10 6 8 8 4
Pavarde90985 Vardas90985 1 2 4 10 2 3
Pavarde90986 Vardas90986 1 10 1 4 2 3
Pavarde90987 Vardas90987 5 1 1 7 10 3
Pavarde90988 Vardas90988 6 1 8 7 6 9
Pavarde90989 Vardas90989 2 10 8 2 4 7
Pavarde90990 Vardas90990 2 3 3 6 10 3
Pavarde90991 Vardas90991 8 7 5 7 8 10
Pavarde90992 Vardas90992 8 9 8 10 5 6
Pavarde90993 Vardas90993 8 4 8 9 7 5
Pavarde90994 Vardas90994 2 9 9 5 2 10
Pavarde90995 Vardas90995 2 2 6 2 9 9
Pavarde90996 Vardas90996 5 3 3 7 3 10
Pavarde90997 Vardas90997 4 10 4 7 1 7
Pavarde90998 Vardas90998 4 8 7 4 10 7
Pavarde90999 Vardas90999 2 1 5 10 10 3
Pavarde91000 Vardas91000 1 4 7 1 1 4
Pavarde91001 Vardas91001 1 1 1 6 5 5
Pavarde91002 Vardas91002 9 4 7 5 4 4
Pavarde91003 Vardas91003 10 4 5 4 5 4
Pavarde91004 Vardas91004 5 1 8 3 3 9
Pavarde91005 Vardas91005 2 3 4 3 9 2
Pavarde91006 Vardas91006 9 2 10 9 2 6
Pavarde91007 Vardas91007 4 9 8 3 6 7
Pavarde91008 Vardas91008 9 8 3 4 10 9
Pavarde91009 Vardas91009 3 8 2 8 5 5
Pavarde91010 Vardas91010 3 6 4 9 4 6
Pavarde91011 Vardas91011 7 3 1 10 7 8
Pavarde91012 Vardas91012 2 5 4 3 5 4
Pavarde91013 Vardas91013 3 8 9 4 10 5
Pavarde91014 Vardas91014 2 2 3 5 5 6
Pavarde91015 Vardas91015 7 5 8 8 4 1
Pavarde91016 Vardas91016 4 6 8 1 8 4
Pavarde91017 Vardas91017 5 10 3 7 7 4
Pavarde91018 Vardas91018 2 7 3 3 8 8
Pavarde91019 Vardas91019 7 7 2 7 5 2
Pavarde91020 Vardas91020 6 4 6 1 4 9
Pavarde91021 Vardas91021 7 6 10 5 7 9
Pavarde91022 Vardas91022 8 2 10 3 5 1
Pavarde91023 Vardas91023 3 3 10 9 6 10
Pavarde91024 Vardas91024 6 4 6 9 6 10
Pavarde91025 Vardas91025 1 5 10 7 7 3
Pavarde91026 Vardas91026 2 10 2 9 3 3
Pavarde91027 Vardas91027 10 9 2 4 8 1
Pavarde91028 Vardas91028 3 3 7 7 1 2
Pavarde91029 Vardas91029 1 6 1 7 7 1
Pavarde91030 Vardas91030 10 5 1 4 9 6
Pavarde91031 Vardas91031 5 3 1 7 9 9
Pavarde91032 Vardas91032 3 7 10 8 8 6
Pavarde91033 Vardas91033 4 7 6 3 3 1
Pavarde91034 Vardas91034 3 1 1 4 10 8
Pavarde91035 Vardas91035 1 6 9 8 3 10
Pavarde91036 Vardas91036 10 4 6 2 9 5
Pavarde91037 Vardas91037 3 8 6 1 1 9
Pavarde91038 Vardas91038 3 5 9 5 7 6
Pavarde91039 Vardas91039 3 5 3 5 4 8
Pavarde91040 Vardas91040 5 10 3 4 2 5
Pavarde91041 Vardas91041 9 3 8 8 3 2
Pavarde91042 Vardas91042 8 1 9 10 1 4
Pavarde91043 Vardas91043 6 10 3 1 4 1
Pavarde91044 Vardas91044 9 10 10 5 7 6
Pavarde91045 Vardas91045 6 6 4 5 8 5
Pavarde91046 Vardas91046 7 7 8 10 6 6
Pavarde91047 Vardas91047 3 9 2 7 4 8
Pavarde91048 Vardas91048 3 10 2 7 4 4
Pavarde91049 Vardas91049 3 3 9 1 9 4
Pavarde91050 Vardas91050 4 6 1 5 5 7
Pavarde91051 Vardas91051 8 6 10 6 5 4
Pavarde91052 Vardas91052 7 9 5 8 1 5
Pavarde91053 Vardas91053 9 1 5 8 4 3
Pavarde91054 Vardas91054 6 8 6 3 4 1
Pavarde91055 Vardas91055 10 5 7 6 6 6
Pavarde91056 Vardas91056 1 4 1 5 2 2
Pavarde91057 Vardas91057 1 7 2 7 3 9
Pavarde91058 Vardas91058 10 1 6 1 2 8
Pavarde91059 Vardas91059 3 9 4 10 8 9
Pavarde91060 Vardas91060 8 5 8 10 3 2
Pavarde91061 Vardas91061 5 6 8 2 10 1
Pavarde91062 Vardas91062 5 9 2 3 6 7
Pavarde91063 Vardas91063 4 10 7 2 4 8
Pavarde91064 Vardas91064 7 3 10 9 6 2
Pavarde91065 Vardas91065 6 2 2 4 1 10
Pavarde91066 Vardas91066 6 1 8 2 3 10
Pavarde91067 Vardas91067 3 9 9 2 5 9
Pavarde91068 Vardas91068 4 2 3 7 9 3
Pavarde91069 Vardas91069 9 9 10 7 2 6
Pavarde91070 Vardas91070 2 8 3 2 10 5
Pavarde91071 Vardas91071 5 6 6 5 2 5
Pavarde91072 Vardas91072 10 6 2 7 10 4
Pavarde91073 Vardas91073 9 3 1 7 1 2
Pavarde91074 Vardas91074 9 4 6 3 7 4
Pavarde91075 Vardas91075 1 7 10 9 2 8
Pavarde91076 Vardas91076 1 2 10 6 6 6
Pavarde91077 Vardas91077 10 6 3 5 3 7
Pavarde91078 Vardas91078 3 7 10 3 6 1
Pavarde91079 Vardas91079 1 2 7 3 2 6
Pavarde91080 Vardas91080 5 9 9 1 10 6
Pavarde91081 Vardas91081 1 7 7 6 1 10
Pavarde91082 Vardas91082 5 3 8 7 5 2
Pavarde91083 Vardas91083 3 2 9 8 2 2
Pavarde91084 Vardas91084 4 3 2 10 3 8
Pavarde91085 Vardas91085 6 10 9 8 1 1
Pavarde91086 Vardas91086 8 6 6 6 1 3
Pavarde91087 Vardas91087 1 5 4 6 2 2
Pavarde91088 Vardas91088 1 8 7 4 5 10
Pavarde91089 Vardas91089 8 5 1 2 8 8
Pavarde91090 Vardas91090 4 2 5 3 1 6
Pavarde91091 Vardas91091 2 4 10 1 4 5
Pavarde91092 Vardas91092 6 6 6 10 9 9
Pavarde91093 Vardas91093 5 4 5 9 8 6
Pavarde91094 Vardas91094 2 5 10 4 7 4
Pavarde91095 Vardas91095 3 6 8 4 8 3
Pavarde91096 Vardas91096 5 1 8 5 8 2
Pavarde91097 Vardas91097 1 1 2 3 8 7
Pavarde91098 Vardas91098 2 6 9 10 9 2
Pavarde91099 Vardas91099 1 2 3 7 10 8
Pavarde91100 Vardas91100 10 6 2 1 4 2
Pavarde91101 Vardas91101 6 4 5 8 10 3
Pavarde91102 Vardas91102 9 8 5 6 5 4
Pavarde91103 Vardas91103 4 6 10 2 6 6
